smiles,FPK
C1C(OCC1(C)C)(C)C,297.45
CC1(C)COC1=O,306.0
O1CC(C)(C1=O)C,306.0
C1(C(C)(C)CO1)=O,306.0
CC1(C)C(=O)OC1,306.0
O1C(=O)C(C1)(C)C,306.0
C1(OCC1(C)C)=O,306.0
CC1(COC1=O)C,306.0
C1C(C(O1)=O)(C)C,306.0
O=C1OCC1(C)C,306.0
CC1(C)C(OC1)=O,306.0
CC1(C)COCN1,322.0944444444444
CC1(NCOC1)C,322.0944444444444
C1NC(CO1)(C)C,322.0944444444444
C1OCNC1(C)C,322.0944444444444
C1C(C)(NCO1)C,322.0944444444444
C1NC(C)(C)CO1,322.0944444444444
CC1(C)COCN1,322.0944444444444
C1OCNC1(C)C,322.0944444444444
N1C(C)(COC1)C,322.0944444444444
C1(COCN1)(C)C,322.0944444444444
CC1(C)COS(=O)(=O)OC1,368.15
C1OS(=O)(=O)OCC1(C)C,368.15
O=S1(=O)OCC(C)(C)CO1,368.15
S1(OCC(CO1)(C)C)(=O)=O,368.15
C1(C)(C)COS(=O)(=O)OC1,368.15
CC1(COS(=O)(OC1)=O)C,368.15
C1OS(OCC1(C)C)(=O)=O,368.15
S1(OCC(C)(CO1)C)(=O)=O,368.15
C1OS(=O)(=O)OCC1(C)C,368.15
O=S1(OCC(C)(CO1)C)=O,368.15
CC1(C)OC1COc1c2occc2cc2ccc(=O)oc12,512.05
c12ccc(=O)oc2c(c2c(c1)cco2)OCC1C(C)(O1)C,512.05
c12oc(=O)ccc2cc2ccoc2c1OCC1C(C)(O1)C,512.05
C1(C(O1)COc1c2occc2cc2ccc(=O)oc21)(C)C,512.05
c1cc2cc3c(c(OCC4OC4(C)C)c2oc1=O)occ3,512.05
CC1(C)OC1COc1c2c(ccc(o2)=O)cc2c1occ2,512.05
C1(C)(C(COc2c3oc(ccc3cc3ccoc23)=O)O1)C,512.05
c1c2ccc(=O)oc2c(c2occc21)OCC1OC1(C)C,512.05
O=c1oc2c(cc3ccoc3c2OCC2C(C)(O2)C)cc1,512.05
CC1(C)C(O1)COc1c2c(cc3ccoc13)ccc(=O)o2,512.05
CC1(C)OCC(CCl)O1,327.65
C(C1COC(O1)(C)C)Cl,327.65
C1C(CCl)OC(C)(O1)C,327.65
C1(C)(C)OCC(CCl)O1,327.65
C(C1COC(C)(C)O1)Cl,327.65
CC1(C)OCC(O1)CCl,327.65
C1(COC(C)(O1)C)CCl,327.65
O1C(C)(C)OC(C1)CCl,327.65
CC1(OC(CO1)CCl)C,327.65
O1CC(OC1(C)C)CCl,327.65
CC1(C)OCCO1,274.85
C1COC(O1)(C)C,274.85
C1OC(C)(C)OC1,274.85
CC1(OCCO1)C,274.85
C1COC(C)(C)O1,274.85
C1(OCCO1)(C)C,274.85
C1COC(O1)(C)C,274.85
C1OC(C)(C)OC1,274.85
C1OC(C)(C)OC1,274.85
CC1(OCCO1)C,274.85
CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2,337.5944444444445
C[C@]12C(C)(C)[C@@H](CC2=O)CC1,337.5944444444445
[C@@H]12CC[C@@](C2(C)C)(C)C(=O)C1,337.5944444444445
CC1(C)[C@@]2(C)CC[C@@H]1CC2=O,337.5944444444445
C[C@]12CC[C@H](CC1=O)C2(C)C,337.5944444444445
C1([C@@]2(C)C(C)(C)[C@@H](C1)CC2)=O,337.5944444444445
[C@H]12C(C)(C)[C@](C(C1)=O)(CC2)C,337.5944444444445
C1[C@]2(C)C(C)(C)[C@@H](CC2=O)C1,337.5944444444445
C1(=O)C[C@@H]2C(C)([C@@]1(C)CC2)C,337.5944444444445
CC1([C@H]2CC([C@]1(C)CC2)=O)C,337.5944444444445
CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](O)C2,338.75
CC1([C@@]2([C@H](C[C@H]1CC2)O)C)C,338.75
[C@@]12([C@H](C[C@H](C1(C)C)CC2)O)C,338.75
C1([C@@H]2CC[C@]1([C@H](C2)O)C)(C)C,338.75
O[C@@H]1[C@@]2(CC[C@@H](C2(C)C)C1)C,338.75
C[C@@]12CC[C@H](C[C@@H]2O)C1(C)C,338.75
[C@H]12CC[C@](C1(C)C)([C@@H](O)C2)C,338.75
C1C[C@]2([C@H](C[C@@H]1C2(C)C)O)C,338.75
C1[C@@]2(C(C)([C@@H](C[C@@H]2O)C1)C)C,338.75
C1([C@H]2C[C@H](O)[C@@]1(CC2)C)(C)C,338.75
CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2,347.15
C1[C@]2(C)C(C)(C)[C@@H](C[C@H]2O)C1,347.15
[C@]12(C)C(C)(C)[C@@H](C[C@H]2O)CC1,347.15
C1(C)(C)[C@@]2(C)CC[C@@H]1C[C@H]2O,347.15
CC1([C@@H]2CC[C@@]1(C)[C@H](O)C2)C,347.15
C[C@]12C(C)(C)[C@@H](C[C@H]2O)CC1,347.15
[C@H]12C[C@H]([C@@](C)(C2(C)C)CC1)O,347.15
C[C@@]12CC[C@H](C[C@H]2O)C1(C)C,347.15
C1[C@H]([C@]2(C)CC[C@H]1C2(C)C)O,347.15
C1[C@H]2C(C)(C)[C@]([C@H](O)C2)(C1)C,347.15
CC1(C)[C@@H]2CC[C@]1(C)[C@H](O)C2,335.9277777777778
C[C@]12CC[C@H](C[C@H]2O)C1(C)C,335.9277777777778
CC1([C@]2(C)CC[C@@H]1C[C@H]2O)C,335.9277777777778
[C@@]12([C@@H](C[C@H](C2(C)C)CC1)O)C,335.9277777777778
[C@@H]12CC[C@](C2(C)C)(C)[C@H](O)C1,335.9277777777778
C[C@@]12CC[C@H](C[C@H]1O)C2(C)C,335.9277777777778
[C@@H]1(O)C[C@H]2CC[C@@]1(C)C2(C)C,335.9277777777778
[C@@]12(CC[C@@H](C1(C)C)C[C@H]2O)C,335.9277777777778
C1C[C@@]2(C)C(C)(C)[C@H]1C[C@H]2O,335.9277777777778
C1(C)(C)[C@H]2C[C@H]([C@]1(CC2)C)O,335.9277777777778
CC1(C)[C@H]2CC[C@]1(C)C(=O)C2,337.55
C1C[C@H]2CC(=O)[C@]1(C)C2(C)C,337.55
O=C1[C@]2(CC[C@H](C2(C)C)C1)C,337.55
C1[C@@H]2CC[C@@](C2(C)C)(C1=O)C,337.55
[C@@]12(CC[C@@H](CC2=O)C1(C)C)C,337.55
C[C@@]12CC[C@@H](CC1=O)C2(C)C,337.55
C1[C@H]2CC([C@](C)(C2(C)C)C1)=O,337.55
[C@@H]12CC[C@@](C(C2)=O)(C)C1(C)C,337.55
C1(=O)[C@@]2(C)CC[C@@H](C1)C2(C)C,337.55
C[C@]12C(C)(C)[C@H](CC1=O)CC2,337.55
CC1(C)[C@H]2CC[C@]1(C)[C@H](O)C2,338.15
C1[C@H]([C@@]2(C)CC[C@@H]1C2(C)C)O,338.15
C1C[C@H]2C[C@@H](O)[C@@]1(C2(C)C)C,338.15
O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,338.15
[C@H]1(C[C@H]2C(C)([C@@]1(CC2)C)C)O,338.15
[C@@]12(CC[C@@H](C[C@H]2O)C1(C)C)C,338.15
CC1(C)[C@]2([C@@H](C[C@@H]1CC2)O)C,338.15
C1[C@H]([C@]2(C)C([C@H]1CC2)(C)C)O,338.15
C1[C@H]2C(C)(C)[C@@](C)([C@@H]1O)CC2,338.15
CC1([C@]2([C@@H](C[C@@H]1CC2)O)C)C,338.15
CC1(CCO)CCOCO1,374.65
O1COCCC1(CCO)C,374.65
C1C(CCO)(OCOC1)C,374.65
C(CC1(C)OCOCC1)O,374.65
C1OC(CCO)(CCO1)C,374.65
C1CC(CCO)(C)OCO1,374.65
CC1(CCO)OCOCC1,374.65
C(O)CC1(OCOCC1)C,374.65
C(CO)C1(CCOCO1)C,374.65
C(O)CC1(C)OCOCC1,374.65
CC1(CCl)CO1,307.65
C1C(C)(CCl)O1,307.65
ClCC1(OC1)C,307.65
ClCC1(C)OC1,307.65
C1C(C)(CCl)O1,307.65
ClCC1(C)CO1,307.65
C1(C)(CO1)CCl,307.65
C(Cl)C1(C)CO1,307.65
C1OC1(C)CCl,307.65
ClCC1(C)OC1,307.65
CC1(CCl)COC1,316.05
C1C(C)(CCl)CO1,316.05
C1OCC1(C)CCl,316.05
C1C(CCl)(C)CO1,316.05
C(C1(COC1)C)Cl,316.05
C1OCC1(CCl)C,316.05
C(Cl)C1(C)COC1,316.05
C1OCC1(C)CCl,316.05
ClCC1(C)COC1,316.05
C1OCC1(CCl)C,316.05
CC1(COCC2(C)CO2)CO1,343.25
C1OC1(C)COCC1(OC1)C,343.25
C1(CO1)(COCC1(OC1)C)C,343.25
C1(C)(COCC2(C)OC2)CO1,343.25
C(C1(C)CO1)OCC1(OC1)C,343.25
C(OCC1(OC1)C)C1(C)CO1,343.25
C(C1(CO1)C)OCC1(C)CO1,343.25
CC1(CO1)COCC1(OC1)C,343.25
CC1(COCC2(C)OC2)OC1,343.25
O1CC1(COCC1(CO1)C)C,343.25
CC1(COCCOCC2(C)CO2)CO1,378.85
C1C(O1)(C)COCCOCC1(C)OC1,378.85
C(C1(CO1)C)OCCOCC1(C)CO1,378.85
C1C(O1)(C)COCCOCC1(C)OC1,378.85
O1CC1(COCCOCC1(CO1)C)C,378.85
C(COCC1(OC1)C)OCC1(C)OC1,378.85
O(CCOCC1(CO1)C)CC1(CO1)C,378.85
C(OCC1(CO1)C)COCC1(OC1)C,378.85
O(CCOCC1(C)OC1)CC1(CO1)C,378.85
C(OCCOCC1(CO1)C)C1(C)OC1,378.85
CC1(N)CCC(C(C)(C)N)CC1,366.46666666666664
C1C(C(N)(C)C)CCC(C)(C1)N,366.46666666666664
C1(CCC(N)(CC1)C)C(C)(C)N,366.46666666666664
NC(C1CCC(C)(CC1)N)(C)C,366.46666666666664
C1C(CCC(C1)(N)C)C(N)(C)C,366.46666666666664
C1CC(N)(C)CCC1C(C)(C)N,366.46666666666664
C(N)(C)(C1CCC(C)(CC1)N)C,366.46666666666664
CC(C)(C1CCC(CC1)(N)C)N,366.46666666666664
NC1(C)CCC(C(N)(C)C)CC1,366.46666666666664
CC(C)(C1CCC(C)(CC1)N)N,366.46666666666664
CC1(N)CCCC1,282.35
C1(C)(CCCC1)N,282.35
CC1(CCCC1)N,282.35
NC1(CCCC1)C,282.35
C1(CCCC1)(C)N,282.35
C1CC(N)(C)CC1,282.35
C1CC(C)(N)CC1,282.35
C1CCCC1(N)C,282.35
C1CCC(C)(C1)N,282.35
NC1(C)CCCC1,282.35
CC1(NC(N)=O)CCCC1,360.95
N(C1(CCCC1)C)C(N)=O,360.95
C1CCC(C)(NC(N)=O)C1,360.95
C1CCCC1(C)NC(=O)N,360.95
O=C(N)NC1(CCCC1)C,360.95
N(C(=O)N)C1(C)CCCC1,360.95
C1CCCC1(NC(=O)N)C,360.95
CC1(NC(N)=O)CCCC1,360.95
C1CCC(C1)(C)NC(N)=O,360.95
C1CC(C)(NC(N)=O)CC1,360.95
CC1(NC(N)=O)CCCCC1,373.65
C(=O)(NC1(CCCCC1)C)N,373.65
C1(C)(NC(N)=O)CCCCC1,373.65
NC(=O)NC1(C)CCCCC1,373.65
C1CCCC(C)(C1)NC(=O)N,373.65
CC1(NC(=O)N)CCCCC1,373.65
C1CCCCC1(NC(N)=O)C,373.65
C1CCCC(C1)(C)NC(=O)N,373.65
C1(CCCCC1)(NC(N)=O)C,373.65
O=C(NC1(CCCCC1)C)N,373.65
CC1(O)CC2CCC1(C)C2(C)C,356.65
C1C2CCC(C)(C2(C)C)C1(C)O,356.65
C12(C)C(O)(C)CC(C2(C)C)CC1,356.65
C1C2C(C)(C(CC2)(C)C1(C)O)C,356.65
C1C2C(C(C1)(C(O)(C2)C)C)(C)C,356.65
C1(O)(C)CC2CCC1(C)C2(C)C,356.65
C1C2(C)C(C)(C)C(C1)CC2(O)C,356.65
C12(C)C(CC(C1(C)C)CC2)(O)C,356.65
CC12CCC(C1(C)C)CC2(O)C,356.65
CC1(C2(C(C)(C)C(CC2)C1)C)O,356.65
CC1(O)CCC2CC1C2(C)C,353.95
C1(C)(C)C2CC1CCC2(O)C,353.95
CC1(C2C(C)(C(C2)CC1)C)O,353.95
C1(C)(C)C2C(C)(CCC1C2)O,353.95
C12C(C)(C)C(C2)CCC1(C)O,353.95
C12C(C)(C(C(CC2)(C)O)C1)C,353.95
CC1(C2C(C)(C)C(CC1)C2)O,353.95
C1C2C(C)(C)C1C(C)(CC2)O,353.95
C1C(C2C(C(C2)C1)(C)C)(C)O,353.95
C1(CCC2CC1C2(C)C)(C)O,353.95
CC1(O)CCCC1,313.75
C1CC(CC1)(O)C,313.75
CC1(CCCC1)O,313.75
OC1(C)CCCC1,313.75
OC1(CCCC1)C,313.75
C1CCCC1(C)O,313.75
OC1(CCCC1)C,313.75
C1CC(CC1)(C)O,313.75
C1CCC(O)(C1)C,313.75
C1CCCC1(O)C,313.75
CC1(O)CCCCCC1,344.75
OC1(CCCCCC1)C,344.75
OC1(CCCCCC1)C,344.75
OC1(CCCCCC1)C,344.75
C1CCCCC(C)(O)C1,344.75
OC1(C)CCCCCC1,344.75
C1C(C)(O)CCCCC1,344.75
C1C(CCCCC1)(C)O,344.75
C1CCCCCC1(O)C,344.75
C1CCCCC(C)(O)C1,344.75
CC1(c2ccc(Cl)cc2)CO1,370.05
c1(Cl)ccc(C2(CO2)C)cc1,370.05
c1(ccc(Cl)cc1)C1(C)CO1,370.05
c1(Cl)ccc(C2(C)OC2)cc1,370.05
c1(ccc(Cl)cc1)C1(C)OC1,370.05
c1c(ccc(c1)C1(OC1)C)Cl,370.05
c1(Cl)ccc(C2(C)CO2)cc1,370.05
C1(OC1)(C)c1ccc(Cl)cc1,370.05
c1(C2(OC2)C)ccc(Cl)cc1,370.05
Clc1ccc(cc1)C1(OC1)C,370.05
CC1(c2ccccc2)CCOCO1,386.95
C1OCOC(c2ccccc2)(C)C1,386.95
c1c(C2(CCOCO2)C)cccc1,386.95
C1OC(C)(CCO1)c1ccccc1,386.95
C1(C)(c2ccccc2)CCOCO1,386.95
c1c(C2(C)OCOCC2)cccc1,386.95
c1ccc(C2(OCOCC2)C)cc1,386.95
C1OCCC(C)(c2ccccc2)O1,386.95
c1c(cccc1)C1(C)OCOCC1,386.95
c1cccc(c1)C1(OCOCC1)C,386.95
CC1(c2ccccc2)CO1,339.45
O1C(C)(c2ccccc2)C1,339.45
c1cccc(c1)C1(C)OC1,339.45
C1OC1(c1ccccc1)C,339.45
c1cccc(C2(C)CO2)c1,339.45
O1C(C)(C1)c1ccccc1,339.45
C1OC1(c1ccccc1)C,339.45
c1cccc(c1)C1(C)OC1,339.45
C1C(C)(O1)c1ccccc1,339.45
CC1(OC1)c1ccccc1,339.45
CC12C=CC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,459.35
C1C(C=C2CCC3C(CCC4(C(C)(CCC43)O)C)C2(C)C=1)=O,459.35
C12(CCC3C(CCC4=CC(=O)C=CC43C)C1CCC2(O)C)C,459.35
CC12C(CCC2(O)C)C2C(CC1)C1(C(CC2)=CC(=O)C=C1)C,459.35
C1CC2C(C1(O)C)(C)CCC1C3(C)C(CCC21)=CC(C=C3)=O,459.35
C1C(O)(C2(C)CCC3C4(C=CC(=O)C=C4CCC3C2C1)C)C,459.35
C12(C)C3C(CCC2=CC(C=C1)=O)C1C(C(CC1)(C)O)(C)CC3,459.35
O=C1C=C2C(C)(C=C1)C1CCC3(C)C(CCC3C1CC2)(O)C,459.35
O=C1C=C2CCC3C(C2(C=C1)C)CCC1(C)C(C)(O)CCC31,459.35
C12=CC(C=CC2(C2C(C3CCC(C3(CC2)C)(O)C)CC1)C)=O,459.35
CC12C=CC(CC1)C2(C)C,298.05
C12(C(C)(C)C(C=C1)CC2)C,298.05
C1CC2C(C)(C)C1(C)C=C2,298.05
CC12CCC(C=C2)C1(C)C,298.05
CC12C=CC(CC2)C1(C)C,298.05
CC1(C2CCC1(C=C2)C)C,298.05
C12(CCC(C=C1)C2(C)C)C,298.05
C1C2(C(C(C=1)CC2)(C)C)C,298.05
CC1(C2C=CC1(C)CC2)C,298.05
C12CCC(C)(C2(C)C)C=C1,298.05
CC12CC(=CO)C(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O,522.8499999999999
C1C2(C)C(CCC2(C)O)C2CCC3C(CC(C(C3)=O)=CO)(C2C1)C,522.8499999999999
CC1(CCC2C3C(C4(C)C(CC3)CC(C(C4)=CO)=O)CCC21C)O,522.8499999999999
C12C(C3CCC(O)(C3(C)CC2)C)CCC2CC(C(=CO)CC21C)=O,522.8499999999999
CC12C3CCC4(C(C)(O)CCC4C3CCC1CC(=O)C(C2)=CO)C,522.8499999999999
C1(C)(O)CCC2C1(CCC1C3(C(CC(C(=CO)C3)=O)CCC21)C)C,522.8499999999999
C1CC(O)(C2(C)CCC3C(CCC4C3(C)CC(C(=O)C4)=CO)C12)C,522.8499999999999
C12(C)CCC3C(CCC4C3(CC(C(C4)=O)=CO)C)C1CCC2(C)O,522.8499999999999
C(=C1CC2(C(CC1=O)CCC1C2CCC2(C(O)(CCC12)C)C)C)O,522.8499999999999
C12(C)C(CCC3C2CCC2(C(C)(CCC23)O)C)CC(C(=CO)C1)=O,522.8499999999999
CC12CC3CC(C1)CC(C)(C3)C2,325.125
CC12CC3(CC(C2)CC(C3)C1)C,325.125
C12(C)CC3CC(C1)CC(C)(C3)C2,325.125
C1C2(CC3CC1CC(C)(C3)C2)C,325.125
C12(C)CC3CC(C)(CC(C3)C2)C1,325.125
CC12CC3CC(C2)(CC(C3)C1)C,325.125
C12(C)CC3CC(C2)CC(C)(C1)C3,325.125
CC12CC3CC(CC(C3)(C2)C)C1,325.125
C1C2(CC3CC1(CC(C2)C3)C)C,325.125
C1C2(CC3CC1CC(C2)(C3)C)C,325.125
CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,278.15
C1CC2C(C1(O)C)(C)CCC1C3(C)C(=CC(CC3)=O)CCC12,278.15
C12C(CCC3(C)C(C)(O)CCC13)C1(C)CCC(=O)C=C1CC2,278.15
C1C(=O)CCC2(C)C3CCC4(C(O)(CCC4C3CCC=12)C)C,278.15
C12C3(C)C(CCC1C1CCC(C)(O)C1(CC2)C)=CC(=O)CC3,278.15
CC12C(=CC(CC1)=O)CCC1C2CCC2(C1CCC2(C)O)C,278.15
CC12C3CCC4(C)C(O)(CCC4C3CCC1=CC(=O)CC2)C,278.15
C1C2C3(CCC(=O)C=C3CCC2C2CCC(C2(C)C1)(O)C)C,278.15
CC1(O)CCC2C3C(C4(C)C(CC3)=CC(CC4)=O)CCC21C,278.15
C1C2=CC(CCC2(C2CCC3(C)C(C2C1)CCC3(O)C)C)=O,278.15
CC12CCC(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O,450.75
C1(CC2C(CC1)(C)C1C(C3C(CC1)(C(C)(CC3)O)C)CC2)=O,450.75
C1C(CCC2(C)C1CCC1C2CCC2(C)C(CCC12)(C)O)=O,450.75
C1C(C2(C)CCC3C4(CCC(=O)CC4CCC3C2C1)C)(C)O,450.75
C12C3CCC4CC(=O)CCC4(C3CCC1(C(C)(O)CC2)C)C,450.75
C1C(=O)CC2C(C1)(C1C(C3CCC(C)(C3(C)CC1)O)CC2)C,450.75
C1C2(C(CC(C1)=O)CCC1C2CCC2(C)C(C)(CCC21)O)C,450.75
C1C2C(C(O)(C)C1)(CCC1C3(C)C(CCC21)CC(=O)CC3)C,450.75
C12(C)C(CCC3C4C(CCC23)(C(O)(C)CC4)C)CC(CC1)=O,450.75
C1CC2C3CCC(C)(O)C3(C)CCC2C2(C)CCC(=O)CC21,450.75
CC12CCC(C(=O)C1)C2(C)C,342.45
C1(C2C(C)(C)C(C1)(C)CC2)=O,342.45
CC12CCC(C(C2)=O)C1(C)C,342.45
C12(C)CCC(C(=O)C2)C1(C)C,342.45
CC1(C)C2(C)CCC1C(=O)C2,342.45
C1CC2(C(C)(C)C1C(C2)=O)C,342.45
C1(=O)C2C(C)(C(CC2)(C1)C)C,342.45
C1(C)(C2CCC1(C)CC2=O)C,342.45
CC1(C2CCC1(CC2=O)C)C,342.45
C1(CC2(C)C(C)(C)C1CC2)=O,342.45
CC12CCC(C(=O)OC1=O)C2(C)C,394.25
C1(=O)OC(=O)C2(C)C(C)(C1CC2)C,394.25
CC1(C)C2C(=O)OC(C1(CC2)C)=O,394.25
C1(OC(=O)C2C(C)(C1(CC2)C)C)=O,394.25
C1(C2(C)CCC(C(O1)=O)C2(C)C)=O,394.25
C12C(=O)OC(=O)C(CC2)(C)C1(C)C,394.25
CC1(C)C2C(=O)OC(C1(C)CC2)=O,394.25
CC12C(OC(=O)C(CC2)C1(C)C)=O,394.25
C1(=O)C2C(C(CC2)(C(=O)O1)C)(C)C,394.25
O=C1OC(=O)C2(C)CCC1C2(C)C,394.25
CC12CCC(C(Br)C1=O)C2(C)C,308.95
CC1(C2(C(=O)C(Br)C1CC2)C)C,308.95
C12(C(=O)C(Br)C(C1(C)C)CC2)C,308.95
C1(=O)C(C2C(C1(C)CC2)(C)C)Br,308.95
C1(Br)C(=O)C2(C)C(C)(C1CC2)C,308.95
O=C1C(Br)C2C(C)(C)C1(CC2)C,308.95
C1(C2(C)C(=O)C(C1CC2)Br)(C)C,308.95
CC1(C)C2CCC1(C)C(C2Br)=O,308.95
C12(C(C(C(CC2)C1(C)C)Br)=O)C,308.95
O=C1C2(C)C(C(CC2)C1Br)(C)C,308.95
CC12CCC(C1)C(C)(C)C2=O,325.95
C12C(C(=O)C(CC1)(C2)C)(C)C,325.95
CC1(C2CCC(C2)(C1=O)C)C,325.95
CC12CC(C(C)(C)C2=O)CC1,325.95
C1C2CCC1(C(C2(C)C)=O)C,325.95
CC1(C2CCC(C2)(C)C1=O)C,325.95
C1C2C(C)(C(C(C)(C1)C2)=O)C,325.95
C1CC2(CC1C(C)(C2=O)C)C,325.95
C1(=O)C2(CCC(C1(C)C)C2)C,325.95
C1C2CCC1(C)C(C2(C)C)=O,325.95
CC12CCC(CC1)C(C)(C)O2,322.13148148148144
C1C2C(C)(C)OC(C1)(C)CC2,322.13148148148144
C1(C)(C2CCC(O1)(C)CC2)C,322.13148148148144
C1CC2CCC1(C)OC2(C)C,322.13148148148144
CC1(C)C2CCC(O1)(CC2)C,322.13148148148144
O1C(C)(C)C2CCC1(CC2)C,322.13148148148144
C1CC2C(C)(C)OC1(CC2)C,322.13148148148144
C1CC2(CCC1C(C)(O2)C)C,322.13148148148144
CC1(C2CCC(C)(O1)CC2)C,322.13148148148144
C1CC2C(C)(OC1(C)CC2)C,322.13148148148144
CC12CCC(CC1)C2(C)C,305.55
C1CC2C(C)(C)C1(C)CC2,305.55
C1C2CCC(C)(C1)C2(C)C,305.55
C1(C)(C)C2(C)CCC1CC2,305.55
C1CC2CCC1(C2(C)C)C,305.55
C12(C)CCC(C1(C)C)CC2,305.55
CC1(C)C2CCC1(C)CC2,305.55
C12(CCC(C1(C)C)CC2)C,305.55
C1CC2C(C)(C)C1(CC2)C,305.55
C1CC2CCC1(C2(C)C)C,305.55
CC12CCC3C(CC=C4C=C(N5CCCC5)CCC43C)C1CCC2=O,458.55
C12=CCC3C(CCC4(C)C(CCC34)=O)C2(CCC(=C1)N1CCCC1)C,458.55
C1CCCN1C1CCC2(C)C(=CCC3C2CCC2(C)C3CCC2=O)C=1,458.55
C1CN(C2CCC3(C(C=2)=CCC2C3CCC3(C)C(CCC32)=O)C)CC1,458.55
O=C1C2(C)CCC3C4(C)C(=CCC3C2CC1)C=C(N1CCCC1)CC4,458.55
C1CCCN1C1CCC2(C(=CCC3C4CCC(C4(C)CCC23)=O)C=1)C,458.55
C1C2C3C(C4(C)C(=CC3)C=C(N3CCCC3)CC4)CCC2(C(C1)=O)C,458.55
CC12C(C=C(CC2)N2CCCC2)=CCC2C1CCC1(C2CCC1=O)C,458.55
C1(=O)C2(C(C3CC=C4C(C3CC2)(CCC(=C4)N2CCCC2)C)CC1)C,458.55
C1C2C(CCC3C4(C(=CCC23)C=C(N2CCCC2)CC4)C)(C)C(C1)=O,458.55
CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O,455.25
C1C(O)CCC2(C)C1=CCC1C3CCC(=O)C3(CCC21)C,455.25
CC12C3CCC4(C(=O)CCC4C3CC=C1CC(O)CC2)C,455.25
C1C(C2(C(C3C(C4(C)C(CC(CC4)O)=CC3)CC2)C1)C)=O,455.25
CC12C(=O)CCC1C1C(CC2)C2(C)CCC(O)CC2=CC1,455.25
C1CC2C(CC=C3C2(C)CCC(O)C3)C2CCC(=O)C12C,455.25
C12C3C(CCC1(C(CC2)=O)C)C1(C)C(=CC3)CC(O)CC1,455.25
CC12C3C(C4CCC(=O)C4(C)CC3)CC=C1CC(CC2)O,455.25
CC12CCC3C4(C)C(CC(O)CC4)=CCC3C1CCC2=O,455.25
C1CC(O)CC2C1(C1CCC3(C(=O)CCC3C1CC=2)C)C,455.25
CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,462.85
c1(O)ccc2c(CCC3C4C(CCC23)(C)C(CC4)=O)c1,462.85
c12c(ccc(O)c2)C2CCC3(C(=O)CCC3C2CC1)C,462.85
c1cc2c(cc1O)CCC1C3C(C(=O)CC3)(C)CCC12,462.85
O=C1CCC2C1(CCC1c3ccc(O)cc3CCC12)C,462.85
C12CCc3c(C2CCC2(C1CCC2=O)C)ccc(O)c3,462.85
c1c(O)ccc2C3C(C4CCC(=O)C4(C)CC3)CCc12,462.85
C1(CCC2C3C(c4ccc(cc4CC3)O)CCC21C)=O,462.85
C1C2(C(=O)CCC2C2CCc3cc(O)ccc3C2C1)C,462.85
c1c2c(ccc1O)C1CCC3(C(CCC3C1CC2)=O)C,462.85
CC12CCCCC1C(=O)OC2=O,418.15
C1C2(C(=O)OC(=O)C2CCC1)C,418.15
C1C2C(C(OC2=O)=O)(C)CCC1,418.15
CC12C(CCCC2)C(OC1=O)=O,418.15
O=C1OC(C2C1(C)CCCC2)=O,418.15
C1CC2(C(=O)OC(C2CC1)=O)C,418.15
C1CCCC2C1(C(OC2=O)=O)C,418.15
C1(=O)OC(=O)C2C1(CCCC2)C,418.15
C1(OC(C2(C1CCCC2)C)=O)=O,418.15
C12(C)C(=O)OC(C2CCCC1)=O,418.15
CC12COC(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O,452.25
CC12CCC3C4(C)COC(CC4CCC3C2CCC1(O)C)=O,452.25
C12CC(=O)OCC2(C)C2CCC3(C)C(C)(O)CCC3C2CC1,452.25
C12C(COC(C1)=O)(C)C1CCC3(C)C(CCC3(C)O)C1CC2,452.25
C12(C3C(C4C(CC3)(C)C(CC4)(C)O)CCC1CC(OC2)=O)C,452.25
CC1(C2(C(C3CCC4CC(OCC4(C)C3CC2)=O)CC1)C)O,452.25
C1CC2C(CCC3C2CCC2C3(COC(C2)=O)C)(C)C1(C)O,452.25
C1C(=O)OCC2(C)C3CCC4(C)C(CCC4(O)C)C3CCC21,452.25
CC1(C2(C(C3CCC4C(C3CC2)(COC(=O)C4)C)CC1)C)O,452.25
C1CC2C3C(C(CC3)(O)C)(C)CCC2C2(C)COC(=O)CC21,452.25
CC12Cc3nonc3CC1CCC1C2CCC2(C)C1CCC2(C)O,496.45
c12CC3CCC4C5C(CCC4C3(Cc1non2)C)(C(CC5)(O)C)C,496.45
c12nonc2CC2CCC3C(C2(C)C1)CCC1(C3CCC1(O)C)C,496.45
C12CCC3C4CCC(C4(C)CCC3C2(Cc2c(C1)non2)C)(C)O,496.45
CC1(O)CCC2C3C(CCC21C)C1(C(Cc2nonc2C1)CC3)C,496.45
C1CC2C3(Cc4c(CC3CCC2C2C1(C(O)(CC2)C)C)non4)C,496.45
